[2013/11/28 16:19:10 WARN]  Couldn't create the top-level output directory at /Users/tharris/Dropbox/Projects/GSA-pipeline/scripts/../output/GSA/149310 (WormbaseLinkTasks::_build_output_root [234])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: gpa-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]    ... found Protein 'ERM-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: ERM-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: ERM-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]    ... found Gene 'unc-5' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: unc-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: unc-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: unc-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: unc-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]    ... found Variation 'ok546' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:46 INFO]    ... found Gene 'cwn-2' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: cwn-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: cwn-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: cwn-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: cwn-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]    ... found Gene 'mig-2' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: mig-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]    ... found Variation 'ne874' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:46 INFO]    ... found Protein 'CWN-2' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: CWN-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:46 INFO]    ... found Variation 'e1313' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:47 INFO]    ... found Gene 'zen-4' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:47 INFO]       link_entity_in_xml: zen-4 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:47 INFO]       link_entity_in_xml: zen-4 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:47 INFO]    ... found Variation 'n585' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:47 INFO]    ... found Variation 'mu28' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:47 INFO]    ... found Variation 'e362' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:47 INFO]    ... found Variation 'e271' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:47 INFO]    ... found Variation 'n484' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:47 INFO]    ... found Variation 'e204' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:47 INFO]    ... found Variation 'e911' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:47 INFO]    ... found Anatomy_name 'VL23' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Variation 'sb79' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Variation 'rh40' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Variation 'km11' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Variation 'rh24' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Variation 'e109' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Variation 'or77' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Variation 'ct41' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Variation 'e587' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Variation 'mu39' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Variation 'or85' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]    ... found Strain 'OP50' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:48 INFO]       link_entity_in_xml: OP50 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:48 INFO]    ... found Variation 'e369' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Anatomy_name 'VR24' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Variation 'gm84' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Variation 'eh15' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Variation 'n671' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Variation 'nj48' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Variation 'e187' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Variation 'hf3' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Anatomy_name 'PVQ' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Anatomy_name 'PHA' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Anatomy_name 'gut' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Variation 'e53' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Anatomy_name 'PHB' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Variation 'e57' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Anatomy_name 'R5' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]    ... found Strain 'N2' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:49 INFO]       link_entity_in_xml: N2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:49 INFO]       link_entity_in_xml: N2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:49 INFO]    ** Linking special cases ** (WormbaseLinkTasks::linkSpecialCasesUsingPatternMatch [911])
[2013/11/28 16:20:49 INFO]      variation (caught with pattern match): rh24sb79 (WormbaseLinkTasks::linkSpecialVariationsUsingPatternMatch [1104])
[2013/11/28 16:20:49 INFO]      Linking rh24sb79 (WormbaseLinkTasks::linkSpecialVariationsUsingPatternMatch [1114])
[2013/11/28 16:20:49 INFO]      variation (caught with pattern match): rb24sb79 (WormbaseLinkTasks::linkSpecialVariationsUsingPatternMatch [1104])
[2013/11/28 16:20:49 INFO]      Linking sb79 (WormbaseLinkTasks::linkSpecialVariationsUsingPatternMatch [1155])
[2013/11/28 16:20:49 INFO]     ** Linking special genes using pattern match ** (WormbaseLinkTasks::linkSpecialGenesUsingPatternMatch [925])
[2013/11/28 16:20:51 WARN]  Couldn't create /Users/tharris/Dropbox/Projects/GSA-pipeline/scripts/../output/GSA/149310/first-pass: No such file or directory (WormbaseLinkTasks::_build_stage_directory [253])
[2013/11/28 16:20:51 WARN]  problem copying /Users/tharris/Dropbox/Projects/GSA-pipeline/scripts/../incoming_xml/GSA-149310.xml to /Users/tharris/Dropbox/Projects/GSA-pipeline/scripts/../output/GSA/149310/first-pass (main:: [105])
[2013/11/28 16:20:51 INFO]    ...done. Output file is available in /Users/tharris/Dropbox/Projects/GSA-pipeline/scripts/../output/GSA/149310/first-pass/GSA-149310-linked.xml (main:: [111])
[2013/11/28 16:20:51 INFO]    Building entity report for first-pass: 149310 (WormbaseLinkTasks::build_entity_report [1445])
[2013/11/28 16:20:55 INFO]      	Entity: ANC-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:20:57 INFO]      	Entity: BICD-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:00 INFO]      	Entity: CED-10	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:04 INFO]      	Entity: CFZ-2	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:07 INFO]      	Entity: CHE-3	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:10 INFO]      	Entity: CWN-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:12 INFO]      	Entity: CWN-2	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:15 INFO]      	Entity: DGN-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:18 INFO]      	Entity: DHC-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:21 INFO]      	Entity: EGL-20	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:24 INFO]      	Entity: ERM-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:27 INFO]      	Entity: KCA-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:29 INFO]      	Entity: KLC-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:32 INFO]      	Entity: KLC-2	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:35 INFO]      	Entity: KLP-11	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:38 INFO]      	Entity: LIN-17	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:41 INFO]      	Entity: LIN-44	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:43 INFO]      	Entity: MIG-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:46 INFO]      	Entity: MIG-10	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:49 INFO]      	Entity: MIG-15	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:51 INFO]      	Entity: MIG-2	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:55 INFO]      	Entity: MOM-2	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:21:58 INFO]      	Entity: MOM-5	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:00 INFO]      	Entity: N2	Class: Strain	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:04 INFO]      	Entity: OP50	Class: Strain	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:11 INFO]      	Entity: OSM-3	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:15 INFO]      	Entity: SAX-3	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:19 INFO]      	Entity: SAX-7	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:24 INFO]      	Entity: SLT-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:28 INFO]      	Entity: UNC-104	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:32 INFO]      	Entity: UNC-116	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:36 INFO]      	Entity: UNC-14	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:40 INFO]      	Entity: UNC-16	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:45 INFO]      	Entity: UNC-33	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:50 INFO]      	Entity: UNC-34	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:22:54 INFO]      	Entity: UNC-40	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:00 INFO]      	Entity: UNC-44	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:05 INFO]      	Entity: UNC-5	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:10 INFO]      	Entity: UNC-51	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:17 INFO]      	Entity: UNC-6	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:21 INFO]      	Entity: UNC-69	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:25 INFO]      	Entity: UNC-73	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:29 INFO]      	Entity: UNC-76	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:34 INFO]      	Entity: UNC-83	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:39 INFO]      	Entity: VAB-8	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:43 INFO]      	Entity: WVE-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:47 INFO]      	Entity: ZEN-4	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:51 INFO]      	Entity: ced-10	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:23:55 INFO]      	Entity: cfz-2	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:01 INFO]      	Entity: cg121	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:05 INFO]      	Entity: che-3	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:09 INFO]      	Entity: ct41	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:15 INFO]      	Entity: cwn-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:21 INFO]      	Entity: cwn-2	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:25 INFO]      	Entity: dgn-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:29 INFO]      	Entity: dhc-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:33 INFO]      	Entity: e109	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:38 INFO]      	Entity: e1124	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:42 INFO]      	Entity: e1265	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:46 INFO]      	Entity: e1313	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:51 INFO]      	Entity: e1787	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:55 INFO]      	Entity: e187	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:24:59 INFO]      	Entity: e204	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:04 INFO]      	Entity: e2310	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:08 INFO]      	Entity: e271	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:13 INFO]      	Entity: e362	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:17 INFO]      	Entity: e369	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:26 INFO]      	Entity: e53	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:30 INFO]      	Entity: e57	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:35 INFO]      	Entity: e587	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:40 INFO]      	Entity: e911	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:44 INFO]      	Entity: egl-15	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:48 INFO]      	Entity: egl-17	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:53 INFO]      	Entity: egl-20	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:25:57 INFO]      	Entity: eh15	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:02 INFO]      	Entity: ev400	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:06 INFO]      	Entity: flp-18	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:11 INFO]      	Entity: gk812	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:15 INFO]      	Entity: gm104	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:19 INFO]      	Entity: gm84	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:24 INFO]      	Entity: gpa-6	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:29 INFO]      	Entity: hf3	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:33 INFO]      	Entity: kca-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:38 INFO]      	Entity: klc-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:42 INFO]      	Entity: klc-2	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:46 INFO]      	Entity: klp-11	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:50 INFO]      	Entity: km11	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:54 INFO]      	Entity: ky123	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:26:58 INFO]      	Entity: lin-17	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:04 INFO]      	Entity: lin-44	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:08 INFO]      	Entity: mig-1	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:13 INFO]      	Entity: mig-10	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:19 INFO]      	Entity: mig-15	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:23 INFO]      	Entity: mig-2	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:27 INFO]      	Entity: mom-2	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:34 INFO]      	Entity: mom-5	Class: Gene	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:38 INFO]      	Entity: mu28	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:43 INFO]      	Entity: mu39	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:48 INFO]      	Entity: n1792	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:53 INFO]      	Entity: n1993	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:27:58 INFO]      	Entity: n484	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:28:03 INFO]      	Entity: n585	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:28:08 INFO]      	Entity: n671	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
[2013/11/28 16:28:13 INFO]      	Entity: ne874	Class: Variation	Status: live	Response: 200 OK (WormbaseLinkTasks::build_entity_report [1572])
